1001333, 10249, 33, 4.37, 0.58
1001334, 10249, 11, 9.88, 1.65
1001335, 10249, 12, 5.7, 1.43
1001336, 10249, 32, 14.48, 1.45
1001337, 10250, 25, 7.58, 1.52
1001338, 10250, 3, 1.82, 0.61
1001339, 10250, 46, 3.75, 0.94
1001340, 10250, 20, 1.4, 1.01
1001341, 10250, 1, 1.99, 0.5
1001342, 10250, 45, 2.35, 1.03
1001343, 10250, 23, 9.99, 1.3
1001344, 10251, 50, 9.3, 0.95
1001345, 10251, 38, 3.92, 0.82
1001346, 10251, 22, 9.34, 1.04
1001347, 10251, 45, 2.06, 0.9
1001348, 10252, 1, 2.31, 0.58
1001349, 10252, 12, 6.02, 1.51
1001350, 10252, 8, 10.46, 1.31
1001351, 10252, 17, 7.84, 1.71
1001352, 10252, 53, 4.82, 1.21
1001353, 10252, 20, 1.57, 1.13
1001354, 10252, 20, 0.5, 0.36
1001355, 10252, 18, 0.75, 0.38
1001356, 10253, 5, 2.19, 0.44
1001357, 10253, 44, 2.08, 1.5
1001358, 10253, 42, 0.91, 0.26
1001359, 10254, 52, 0.98, 0.43
1001360, 10254, 25, 2.29, 0.46
1001361, 10254, 54, 0.95, 0.37
1001362, 10254, 3, 1.25, 0.42
1001363, 10254, 37, 0.67, 0.86
1001364, 10254, 35, 3.41, 1.32
1001365, 10255, 25, 8.18, 1.64
1001366, 10255, 17, 3.76, 0.82
1001367, 10255, 11, 2.39, 0.4
1001368, 10256, 20, 2.34, 1.69
1001369, 10257, 39, 11.3, 0.87
1001370, 10257, 17, 7.2, 1.57
1001371, 10257, 14, 6.04, 1.01
1001372, 10257, 29, 1.87, 0.47
1001373, 10257, 45, 2.03, 0.89
1001374, 10257, 37, 1.16, 1.47
1001375, 10257, 17, 7.11, 1.55
1001376, 10257, 6, 0.74, 0.25
1001377, 10257, 2, 1.64, 0.55
1001378, 10258, 13, 2.09, 0.5
1001379, 10258, 48, 8.38, 1.05
1001380, 10258, 16, 3.89, 0.78
1001381, 10258, 40, 2.25, 0.87
1001382, 10258, 37, 1.31, 1.67
1001383, 10258, 33, 10.17, 1.35
1001384, 10259, 14, 8.02, 1.34
1001385, 10259, 15, 7.08, 1.42
1001386, 10260, 49, 2.33, 0.78
1001387, 10260, 29, 5.06, 1.27
1001388, 10260, 44, 2.41, 1.74
1001389, 10260, 52, 3.7, 1.62
1001390, 10261, 50, 10.27, 1.05
1001391, 10261, 7, 1.25, 0.63
1001392, 10262, 11, 10.24, 1.71
1001393, 10263, 25, 4.94, 0.99
1001394, 10263, 39, 21.43, 1.65
1001395, 10263, 41, 3.14, 0.67
1001396, 10263, 46, 0.99, 0.25
1001397, 10263, 16, 2.54, 0.51
1001398, 10263, 51, 24.43, 1.63
1001399, 10264, 42, 1.22, 0.35
1001400, 10264, 16, 1.59, 0.32
1001401, 10264, 42, 4.02, 1.15
1001402, 10264, 27, 2.23, 0.56
1001403, 10264, 31, 18.95, 1.52
1001404, 10264, 26, 12.08, 1.1
1001405, 10265, 36, 1.19, 0.6
1001406, 10265, 35, 1.52, 0.59
1001407, 10265, 4, 2.66, 0.89
1001408, 10265, 21, 0.37, 0.25
1001409, 10265, 8, 12.7, 1.59
1001410, 10265, 19, 0.65, 0.33
1001411, 10266, 39, 13.37, 1.03
1001412, 10266, 42, 5.49, 1.57
1001413, 10266, 38, 6.46, 1.35
1001414, 10266, 44, 1.41, 1.02
1001415, 10267, 43, 9.46, 1.58
1001416, 10267, 53, 4.94, 1.24
1001417, 10267, 41, 7.84, 1.67
1001418, 10268, 40, 4.09, 1.58
1001419, 10268, 34, 3.88, 1.3
1001420, 10268, 9, 3.65, 0.61
1001421, 10268, 29, 1.23, 0.31
1001422, 10268, 11, 7.54, 1.26
1001423, 10268, 10, 2.87, 0.96
1001424, 10268, 15, 1.64, 0.33
1001425, 10268, 46, 4.74, 1.19
1001426, 10268, 51, 23.83, 1.59
1001427, 10269, 48, 7.35, 0.92
1001428, 10269, 25, 7.63, 1.53
1001429, 10269, 48, 7.43, 0.93
1001430, 10269, 6, 1.46, 0.49
1001431, 10269, 35, 2.59, 1.0
1001432, 10269, 10, 4.27, 1.43
1001433, 10270, 22, 8.99, 1.0
1001434, 10270, 9, 10.18, 1.7
1001435, 10270, 49, 2.24, 0.75
1001436, 10270, 2, 3.19, 1.07
1001437, 10270, 18, 2.7, 1.36
1001438, 10270, 29, 4.98, 1.25
1001439, 10270, 3, 4.39, 1.47
1001440, 10270, 48, 11.66, 1.46
1001441, 10270, 33, 9.65, 1.28
1001442, 10270, 23, 9.45, 1.23
1001443, 10271, 11, 6.46, 1.08
1001444, 10271, 12, 6.62, 1.66
1001445, 10271, 53, 4.46, 1.12
1001446, 10271, 36, 0.97, 0.49
1001447, 10271, 32, 11.18, 1.12
1001448, 10271, 35, 1.39, 0.54
1001449, 10271, 29, 1.63, 0.41
1001450, 10271, 22, 5.21, 0.58
1001451, 10272, 17, 1.37, 0.3
1001452, 10272, 39, 21.95, 1.69
1001453, 10272, 11, 5.63, 0.94
1001454, 10272, 19, 0.65, 0.33
1001455, 10272, 26, 17.36, 1.58
1001456, 10272, 38, 2.15, 0.45
1001457, 10272, 18, 1.35, 0.68
1001458, 10272, 44, 2.23, 1.61
1001459, 10272, 10, 4.81, 1.61
1001460, 10273, 28, 2.79, 0.52
1001461, 10273, 51, 23.53, 1.57
1001462, 10274, 18, 2.98, 1.5
1001463, 10274, 45, 2.26, 0.99
1001464, 10274, 51, 9.59, 0.64
1001465, 10274, 39, 12.73, 0.98
1001466, 10275, 17, 2.66, 0.58
1001467, 10276, 6, 3.52, 1.18
1001468, 10276, 49, 4.18, 1.4
1001469, 10276, 27, 2.31, 0.58
1001470, 10276, 53, 4.06, 1.02
1001471, 10276, 45, 2.03, 0.89
1001472, 10277, 44, 0.66, 0.48
1001473, 10278, 28, 4.84, 0.9
1001474, 10278, 38, 1.43, 0.3
1001475, 10278, 12, 5.42, 1.36
1001476, 10278, 11, 8.2, 1.37
1001477, 10278, 3, 3.07, 1.03
1001478, 10278, 44, 1.43, 1.03
1001479, 10279, 15, 7.93, 1.59
1001480, 10280, 41, 4.51, 0.96
1001481, 10280, 50, 9.1, 0.93
1001482, 10280, 54, 2.84, 1.1
1001483, 10280, 50, 10.27, 1.05
1001484, 10280, 34, 3.13, 1.05
1001485, 10280, 53, 3.19, 0.8
1001486, 10280, 2, 4.42, 1.48
1001487, 10280, 51, 17.83, 1.19
1001488, 10280, 14, 1.61, 0.27
1001489, 10280, 26, 7.47, 0.68
1001490, 10281, 9, 7.6, 1.27
1001491, 10281, 36, 1.79, 0.9
1001492, 10282, 29, 5.18, 1.3
1001493, 10282, 21, 2.59, 1.73
1001494, 10282, 23, 11.91, 1.55
1001495, 10283, 12, 6.3, 1.58
1001496, 10283, 36, 3.22, 1.62
1001497, 10283, 2, 1.34, 0.45
1001498, 10284, 41, 2.16, 0.46
1001499, 10284, 29, 4.58, 1.15
1001500, 10284, 4, 3.37, 1.13
1001501, 10284, 1, 4.82, 1.21
1001502, 10285, 16, 1.54, 0.31
1001503, 10285, 35, 1.32, 0.51
1001504, 10285, 32, 2.99, 0.3
1001505, 10285, 1, 3.27, 0.82
1001506, 10285, 51, 18.13, 1.21
1001507, 10285, 51, 15.88, 1.06
1001508, 10286, 31, 12.09, 0.97
1001509, 10286, 51, 20.98, 1.4
1001510, 10286, 6, 1.79, 0.6
1001511, 10286, 41, 2.11, 0.45
1001512, 10286, 16, 4.49, 0.9
1001513, 10286, 24, 3.75, 0.94
1001514, 10286, 26, 11.2, 1.02
1001515, 10286, 22, 8.9, 0.99
1001516, 10286, 12, 4.34, 1.09
1001517, 10287, 27, 6.46, 1.62
1001518, 10287, 26, 13.29, 1.21
1001519, 10287, 41, 6.43, 1.37
1001520, 10287, 41, 3.0, 0.64
1001521, 10288, 54, 3.31, 1.28
1001522, 10288, 26, 9.67, 0.88
1001523, 10288, 41, 8.17, 1.74
1001524, 10289, 50, 6.26, 0.64
1001525, 10289, 33, 1.88, 0.25
1001526, 10289, 10, 5.2, 1.74
1001527, 10289, 55, 1.71, 0.59
1001528, 10290, 13, 4.1, 0.98
1001529, 10290, 13, 4.1, 0.98
1001530, 10290, 1, 6.5, 1.63
1001531, 10290, 46, 6.74, 1.69
1001532, 10290, 17, 6.42, 1.4
1001533, 10290, 41, 4.65, 0.99
1001534, 10290, 13, 3.68, 0.88
1001535, 10290, 30, 5.17, 1.73
1001536, 10291, 10, 3.58, 1.2
1001537, 10291, 54, 1.16, 0.45
1001538, 10291, 32, 14.88, 1.49
1001539, 10291, 28, 2.31, 0.43
1001540, 10291, 10, 2.15, 0.72
1001541, 10291, 47, 1.84, 0.45
1001542, 10291, 27, 3.03, 0.76
1001543, 10291, 33, 9.04, 1.2
1001544, 10291, 33, 3.99, 0.53
1001545, 10292, 47, 4.96, 1.21
1001546, 10292, 22, 5.39, 0.6
1001547, 10292, 9, 4.49, 0.75
1001548, 10292, 39, 18.83, 1.45
1001549, 10292, 39, 5.45, 0.42
1001550, 10292, 16, 5.58, 1.12
1001551, 10292, 30, 2.9, 0.97
1001552, 10292, 20, 1.34, 0.97
1001553, 10292, 4, 0.77, 0.26
1001554, 10292, 34, 1.97, 0.66
1001555, 10293, 55, 4.11, 1.42
1001556, 10293, 41, 2.63, 0.56
1001557, 10293, 53, 3.87, 0.97
1001558, 10293, 23, 11.15, 1.45
1001559, 10293, 12, 4.54, 1.14
1001560, 10293, 35, 0.85, 0.33
1001561, 10294, 16, 3.24, 0.65
1001562, 10294, 26, 10.44, 0.95
1001563, 10294, 25, 5.38, 1.08
1001564, 10294, 3, 4.63, 1.55
1001565, 10294, 49, 3.37, 1.13
1001566, 10294, 30, 4.3, 1.44
1001567, 10294, 13, 4.31, 1.03
1001568, 10295, 34, 3.19, 1.07
1001569, 10296, 8, 6.95, 0.87
1001570, 10296, 49, 3.61, 1.21
1001571, 10296, 6, 4.84, 1.62
1001572, 10296, 50, 9.0, 0.92
1001573, 10296, 19, 2.54, 1.28
1001574, 10297, 24, 4.3, 1.08
1001575, 10297, 22, 10.51, 1.17
1001576, 10297, 46, 1.39, 0.35
1001577, 10297, 23, 2.23, 0.29
1001578, 10297, 26, 19.12, 1.74
1001579, 10297, 41, 1.17, 0.25
1001580, 10297, 45, 3.91, 1.71
1001581, 10297, 24, 6.02, 1.51
1001582, 10298, 27, 3.39, 0.85
1001583, 10298, 42, 1.22, 0.35
1001584, 10298, 27, 4.22, 1.06
1001585, 10298, 23, 12.76, 1.66
1001586, 10298, 36, 3.36, 1.69
1001587, 10298, 35, 2.56, 0.99
1001588, 10298, 15, 5.23, 1.05
1001589, 10298, 3, 1.37, 0.46
1001590, 10298, 44, 1.27, 0.92
1001591, 10298, 41, 4.79, 1.02
1001592, 10299, 1, 6.82, 1.71
1001593, 10300, 32, 16.58, 1.66
1001594, 10300, 37, 0.56, 0.72
1001595, 10300, 26, 7.36, 0.67
1001596, 10300, 18, 1.61, 0.81
1001597, 10301, 7, 2.58, 1.3
1001598, 10301, 15, 4.44, 0.89
1001599, 10301, 46, 3.43, 0.86
1001600, 10301, 15, 3.54, 0.71
1001601, 10301, 11, 9.76, 1.63
1001602, 10301, 7, 0.59, 0.3
1001603, 10302, 50, 3.62, 0.37
1001604, 10302, 54, 4.45, 1.72
1001605, 10302, 30, 3.37, 1.13
1001606, 10302, 38, 6.99, 1.46
1001607, 10302, 16, 6.88, 1.38
1001608, 10302, 54, 2.14, 0.83
1001609, 10302, 29, 4.98, 1.25
1001610, 10303, 8, 10.54, 1.32
1001611, 10303, 36, 1.23, 0.62
1001612, 10303, 42, 4.55, 1.3
1001613, 10303, 48, 2.63, 0.33
1001614, 10303, 47, 6.47, 1.58
1001615, 10303, 4, 4.96, 1.66
1001616, 10304, 19, 2.3, 1.16
1001617, 10305, 26, 9.89, 0.9
1001618, 10305, 19, 0.69, 0.35
1001619, 10305, 13, 1.25, 0.3
1001620, 10305, 53, 3.39, 0.85
1001621, 10305, 52, 3.18, 1.39
1001622, 10305, 39, 22.6, 1.74
1001623, 10306, 49, 3.94, 1.32
1001624, 10306, 41, 5.35, 1.14
1001625, 10306, 54, 3.6, 1.39
1001626, 10306, 36, 3.24, 1.63
1001627, 10306, 44, 1.25, 0.9
1001628, 10306, 55, 2.14, 0.74
1001629, 10306, 44, 1.36, 0.98
1001630, 10307, 18, 1.39, 0.7
1001631, 10307, 25, 4.44, 0.89
1001632, 10307, 11, 7.3, 1.22
1001633, 10307, 33, 4.37, 0.58
1001634, 10307, 14, 8.8, 1.47
1001635, 10307, 11, 6.46, 1.08
1001636, 10307, 2, 3.43, 1.15
1001637, 10307, 46, 3.11, 0.78
1001638, 10308, 38, 1.91, 0.4
1001639, 10308, 46, 5.46, 1.37
1001640, 10308, 44, 1.47, 1.06
1001641, 10308, 20, 0.87, 0.63
1001642, 10308, 51, 23.98, 1.6
1001643, 10308, 30, 1.04, 0.35
1001644, 10309, 3, 0.86, 0.29
1001645, 10309, 32, 10.18, 1.02
1001646, 10309, 14, 4.19, 0.7
1001647, 10309, 39, 3.89, 0.3
1001648, 10309, 10, 2.78, 0.93
1001649, 10309, 27, 4.22, 1.06
1001650, 10309, 47, 5.2, 1.27
1001651, 10309, 53, 3.51, 0.88
1001652, 10310, 23, 4.99, 0.65
1001653, 10311, 2, 5.17, 1.73
1001654, 10311, 40, 3.28, 1.27
1001655, 10311, 24, 0.99, 0.25
1001656, 10311, 5, 7.03, 1.41
1001657, 10311, 47, 4.18, 1.02
1001658, 10312, 12, 2.31, 0.58
1001659, 10312, 34, 4.93, 1.65
1001660, 10312, 26, 13.51, 1.23
1001661, 10312, 8, 10.06, 1.26
1001662, 10312, 18, 3.4, 1.71
1001663, 10312, 22, 7.55, 0.84
1001664, 10313, 29, 2.19, 0.55
1001665, 10313, 42, 2.24, 0.64
1001666, 10313, 6, 1.31, 0.44
1001667, 10313, 5, 4.04, 0.81
1001668, 10313, 37, 1.21, 1.54
1001669, 10313, 13, 4.73, 1.13
1001670, 10313, 54, 2.9, 1.12
1001671, 10314, 30, 3.25, 1.09
1001672, 10314, 26, 14.61, 1.33
1001673, 10314, 43, 2.75, 0.46
1001674, 10314, 1, 2.95, 0.74
1001675, 10314, 47, 2.37, 0.58
1001676, 10314, 23, 6.53, 0.85
1001677, 10315, 15, 1.24, 0.25
1001678, 10315, 18, 0.57, 0.29
1001679, 10315, 44, 1.25, 0.9
1001680, 10315, 12, 2.11, 0.53
1001681, 10315, 20, 1.3, 0.94
1001682, 10315, 1, 5.5, 1.38
1001683, 10315, 19, 2.66, 1.34
1001684, 10316, 28, 1.93, 0.36
1001685, 10316, 29, 2.71, 0.68
1001686, 10316, 35, 1.16, 0.45
1001687, 10316, 53, 2.19, 0.55
1001688, 10317, 28, 7.04, 1.31
1001689, 10317, 18, 0.97, 0.49
1001690, 10317, 20, 0.91, 0.66
1001691, 10317, 38, 1.38, 0.29
1001692, 10317, 5, 1.84, 0.37
1001693, 10317, 49, 3.37, 1.13
1001694, 10317, 5, 5.48, 1.1
1001695, 10317, 55, 4.9, 1.69
1001696, 10317, 52, 2.77, 1.21
1001697, 10317, 37, 1.12, 1.42
1001698, 10318, 18, 0.69, 0.35
1001699, 10318, 37, 0.41, 0.53
1001700, 10318, 19, 1.09, 0.55
1001701, 10319, 54, 3.18, 1.23
1001702, 10319, 48, 10.46, 1.31
1001703, 10320, 52, 1.85, 0.81
1001704, 10320, 24, 3.19, 0.8
1001705, 10320, 19, 2.26, 1.14
1001706, 10320, 1, 1.11, 0.28
1001707, 10320, 3, 2.54, 0.85
1001708, 10321, 20, 1.62, 1.17
1001709, 10321, 7, 2.42, 1.22
1001710, 10321, 10, 4.06, 1.36
1001711, 10321, 43, 4.85, 0.81
1001712, 10321, 39, 5.45, 0.42
1001713, 10322, 30, 1.34, 0.45
1001714, 10322, 14, 3.77, 0.63
1001715, 10322, 17, 6.05, 1.32
1001716, 10322, 16, 3.64, 0.73
1001717, 10322, 16, 2.59, 0.52
1001718, 10323, 7, 1.91, 0.96
1001719, 10323, 37, 0.6, 0.76
1001720, 10323, 18, 2.1, 1.06
1001721, 10323, 25, 2.19, 0.44
1001722, 10323, 14, 4.61, 0.77
1001723, 10323, 7, 0.77, 0.39
1001724, 10324, 17, 7.02, 1.53
1001725, 10324, 54, 1.26, 0.49
1001726, 10324, 5, 5.28, 1.06
1001727, 10324, 45, 2.15, 0.94
1001728, 10324, 32, 16.18, 1.62
1001729, 10324, 23, 3.15, 0.41
1001730, 10324, 18, 0.83, 0.42
1001731, 10324, 47, 4.51, 1.1
1001732, 10325, 3, 4.33, 1.45
1001733, 10325, 1, 5.18, 1.3
1001734, 10325, 4, 1.01, 0.34
1001735, 10326, 5, 3.29, 0.66
1001736, 10326, 13, 3.93, 0.94
1001737, 10326, 18, 1.85, 0.93
1001738, 10326, 6, 3.46, 1.16
1001739, 10326, 24, 4.38, 1.1
1001740, 10326, 55, 3.74, 1.29
1001741, 10326, 8, 10.62, 1.33
1001742, 10326, 17, 2.15, 0.47
1001743, 10326, 22, 8.18, 0.91
1001744, 10326, 42, 2.24, 0.64
1001745, 10327, 45, 1.87, 0.82
1001746, 10327, 16, 1.84, 0.37
1001747, 10327, 44, 2.19, 1.58
1001748, 10328, 10, 2.18, 0.73
1001749, 10328, 30, 1.01, 0.34
1001750, 10328, 36, 1.13, 0.57
1001751, 10328, 40, 4.11, 1.59
1001752, 10328, 10, 0.89, 0.3
1001753, 10329, 36, 3.46, 1.74
1001754, 10329, 42, 3.99, 1.14
1001755, 10329, 11, 9.82, 1.64
1001756, 10329, 48, 9.42, 1.18
1001757, 10329, 9, 9.94, 1.66
1001758, 10329, 27, 5.74, 1.44
1001759, 10329, 52, 2.15, 0.94
1001760, 10330, 18, 3.44, 1.73
1001761, 10330, 32, 16.58, 1.66
1001762, 10330, 47, 6.39, 1.56
1001763, 10330, 50, 14.09, 1.44
1001764, 10330, 13, 1.88, 0.45
1001765, 10330, 39, 7.92, 0.61
1001766, 10331, 25, 5.93, 1.19
1001767, 10331, 33, 4.29, 0.57
1001768, 10331, 53, 3.75, 0.94
1001769, 10331, 44, 1.07, 0.77
1001770, 10331, 33, 8.21, 1.09
1001771, 10331, 43, 10.42, 1.74
1001772, 10331, 18, 2.26, 1.14
1001773, 10331, 18, 3.06, 1.54
1001774, 10331, 38, 2.01, 0.42
1001775, 10331, 25, 6.53, 1.31
1001776, 10332, 11, 7.9, 1.32
1001777, 10332, 22, 11.23, 1.25
1001778, 10332, 2, 2.54, 0.85
1001779, 10332, 55, 4.95, 1.71
1001780, 10332, 54, 3.62, 1.4
1001781, 10332, 2, 4.3, 1.44
1001782, 10332, 53, 3.83, 0.96
1001783, 10332, 36, 1.39, 0.7
1001784, 10332, 15, 1.59, 0.32
1001785, 10333, 23, 7.69, 1.0
1001786, 10333, 4, 3.1, 1.04
1001787, 10334, 43, 9.82, 1.64
1001788, 10334, 44, 0.88, 0.64
1001789, 10334, 25, 2.14, 0.43
1001790, 10334, 49, 4.78, 1.6
1001791, 10334, 53, 2.87, 0.72
1001792, 10334, 36, 0.95, 0.48
1001793, 10334, 10, 4.21, 1.41
1001794, 10334, 23, 7.45, 0.97
1001795, 10334, 11, 9.7, 1.62
1001796, 10335, 53, 2.67, 0.67
1001797, 10335, 11, 2.63, 0.44
1001798, 10335, 46, 4.42, 1.11
1001799, 10335, 8, 3.27, 0.41
1001800, 10335, 19, 3.16, 1.59
1001801, 10335, 22, 11.32, 1.26
1001802, 10335, 46, 4.26, 1.07
1001803, 10335, 2, 4.27, 1.43
1001804, 10336, 5, 2.29, 0.46
1001805, 10336, 24, 3.39, 0.85
1001806, 10336, 36, 0.59, 0.3
1001807, 10337, 19, 0.95, 0.48
1001808, 10337, 13, 6.91, 1.65
1001809, 10337, 8, 13.26, 1.66
1001810, 10337, 24, 4.86, 1.22
1001811, 10337, 42, 2.24, 0.64
1001812, 10337, 14, 6.22, 1.04
1001813, 10337, 29, 2.07, 0.52
1001814, 10337, 41, 7.84, 1.67
1001815, 10337, 53, 5.58, 1.4
1001816, 10337, 33, 12.96, 1.72
1001817, 10338, 15, 1.74, 0.35
1001818, 10338, 33, 2.63, 0.35
1001819, 10338, 36, 1.19, 0.6
1001820, 10338, 11, 5.33, 0.89
1001821, 10338, 39, 7.53, 0.58
1001822, 10339, 52, 1.85, 0.81
1001823, 10339, 15, 7.13, 1.43
1001824, 10339, 42, 3.11, 0.89
1001825, 10339, 26, 4.94, 0.45
1001826, 10339, 2, 4.75, 1.59
1001827, 10340, 11, 2.03, 0.34
1001828, 10340, 1, 3.47, 0.87
1001829, 10340, 4, 3.28, 1.1
1001830, 10340, 27, 4.58, 1.15
1001831, 10340, 54, 1.7, 0.66
1001832, 10341, 51, 17.08, 1.14
1001833, 10341, 27, 6.86, 1.72
1001834, 10341, 37, 1.36, 1.73
1001835, 10341, 29, 4.9, 1.23
1001836, 10341, 46, 2.27, 0.57
1001837, 10341, 50, 5.48, 0.56
1001838, 10341, 32, 12.48, 1.25
1001839, 10341, 41, 1.69, 0.36
1001840, 10342, 3, 3.43, 1.15
1001841, 10342, 32, 11.28, 1.13
1001842, 10342, 54, 3.98, 1.54
1001843, 10342, 19, 1.21, 0.61
1001844, 10342, 33, 11.98, 1.59
1001845, 10342, 21, 1.93, 1.29
1001846, 10342, 23, 5.3, 0.69
1001847, 10342, 44, 1.98, 1.43
1001848, 10342, 44, 2.01, 1.45
1001849, 10343, 49, 3.58, 1.2
1001850, 10343, 15, 6.48, 1.3
1001851, 10343, 30, 2.9, 0.97
1001852, 10343, 40, 3.1, 1.2
1001853, 10343, 40, 1.57, 0.61
1001854, 10343, 10, 1.19, 0.4
1001855, 10344, 29, 2.27, 0.57
1001856, 10344, 36, 0.85, 0.43
1001857, 10344, 42, 5.46, 1.56
1001858, 10344, 12, 1.27, 0.32
1001859, 10344, 15, 7.13, 1.43
1001860, 10344, 17, 1.33, 0.29
1001861, 10344, 31, 20.45, 1.64
1001862, 10345, 33, 7.31, 0.97
1001863, 10345, 25, 4.29, 0.86
1001864, 10345, 47, 1.76, 0.43
1001865, 10345, 44, 1.7, 1.23
1001866, 10345, 2, 3.01, 1.01
1001867, 10345, 31, 4.86, 0.39
1001868, 10345, 13, 4.69, 1.12
1001869, 10345, 11, 7.3, 1.22
1001870, 10345, 30, 3.46, 1.16
1001871, 10346, 31, 21.32, 1.71
1001872, 10346, 32, 7.59, 0.76
1001873, 10346, 2, 2.84, 0.95
1001874, 10346, 15, 8.53, 1.71
1001875, 10346, 39, 15.06, 1.16
1001876, 10347, 11, 3.77, 0.63
1001877, 10347, 51, 14.54, 0.97
1001878, 10347, 50, 13.6, 1.39
1001879, 10348, 26, 14.17, 1.29
1001880, 10348, 15, 8.43, 1.69
1001881, 10348, 32, 7.99, 0.8
1001882, 10348, 26, 3.07, 0.28
1001883, 10349, 28, 4.14, 0.77
1001884, 10350, 40, 1.68, 0.65
1001885, 10350, 40, 2.3, 0.89
1001886, 10350, 46, 6.74, 1.69
1001887, 10350, 38, 5.02, 1.05
1001888, 10350, 43, 3.11, 0.52
1001889, 10350, 54, 1.76, 0.68
1001890, 10351, 31, 15.08, 1.21
1001891, 10351, 24, 6.66, 1.67
1001892, 10351, 2, 4.81, 1.61
1001893, 10352, 37, 0.25, 0.32
1001894, 10352, 41, 1.26, 0.27
1001895, 10352, 36, 0.53, 0.27
1001896, 10352, 20, 0.76, 0.55
1001897, 10352, 22, 11.68, 1.3
1001898, 10352, 7, 0.61, 0.31
1001899, 10353, 50, 14.29, 1.46
1001900, 10354, 25, 1.94, 0.39
1001901, 10354, 48, 8.78, 1.1
1001902, 10354, 42, 1.57, 0.45
1001903, 10354, 8, 6.95, 0.87
1001904, 10354, 44, 0.48, 0.35
1001905, 10354, 33, 12.51, 1.66
1001906, 10354, 15, 5.43, 1.09
1001907, 10354, 1, 5.54, 1.39
1001908, 10354, 25, 6.53, 1.31
1001909, 10355, 6, 0.83, 0.28
1001910, 10355, 42, 5.81, 1.66
1001911, 10355, 17, 3.62, 0.79
1001912, 10355, 24, 4.98, 1.25
1001913, 10355, 12, 1.19, 0.3
1001914, 10355, 42, 5.63, 1.61
1001915, 10355, 51, 14.54, 0.97
1001916, 10355, 35, 2.69, 1.04
1001917, 10355, 16, 1.29, 0.26
1001918, 10355, 13, 5.9, 1.41
1001919, 10356, 39, 17.92, 1.38
1001920, 10356, 53, 1.03, 0.26
1001921, 10356, 22, 12.31, 1.37
1001922, 10356, 32, 4.29, 0.43
1001923, 10356, 10, 3.94, 1.32
1001924, 10356, 52, 0.8, 0.35
1001925, 10356, 3, 5.08, 1.7
1001926, 10356, 22, 2.87, 0.32
1001927, 10357, 30, 4.3, 1.44
1001928, 10357, 41, 5.4, 1.15
1001929, 10357, 25, 6.23, 1.25
1001930, 10357, 51, 22.33, 1.49
1001931, 10357, 41, 2.86, 0.61
1001932, 10357, 44, 2.01, 1.45
1001933, 10358, 46, 2.67, 0.67
1001934, 10359, 51, 8.39, 0.56
1001935, 10359, 51, 8.39, 0.56
1001936, 10360, 17, 5.18, 1.13
1001937, 10360, 5, 1.99, 0.4
1001938, 10361, 22, 10.42, 1.16
1001939, 10361, 10, 1.43, 0.48
1001940, 10361, 7, 2.82, 1.42
1001941, 10361, 55, 3.71, 1.28
1001942, 10361, 10, 2.39, 0.8
1001943, 10361, 46, 4.86, 1.22
1001944, 10361, 8, 3.91, 0.49
1001945, 10362, 15, 4.04, 0.81
1001946, 10362, 50, 6.06, 0.62
1001947, 10362, 8, 9.02, 1.13
1001948, 10362, 38, 5.84, 1.22
1001949, 10362, 9, 2.99, 0.5
1001950, 10362, 9, 4.73, 0.79
1001951, 10362, 5, 8.03, 1.61
1001952, 10362, 35, 3.49, 1.35
1001953, 10362, 5, 7.88, 1.58
1001954, 10363, 30, 1.61, 0.54
1001955, 10363, 38, 1.77, 0.37
1001956, 10363, 16, 3.44, 0.69
1001957, 10363, 39, 9.09, 0.7
1001958, 10363, 22, 5.3, 0.59
1001959, 10363, 20, 0.58, 0.42
1001960, 10363, 6, 4.54, 1.52
1001961, 10364, 28, 5.32, 0.99
1001962, 10364, 5, 2.19, 0.44
1001963, 10364, 25, 2.04, 0.41
1001964, 10364, 18, 0.83, 0.42
1001965, 10364, 37, 1.0, 1.27
1001966, 10364, 33, 11.76, 1.56
1001967, 10364, 6, 2.45, 0.82
1001968, 10364, 40, 4.06, 1.57
1001969, 10364, 39, 10.13, 0.78
1001970, 10364, 19, 1.79, 0.9
1001971, 10365, 8, 9.66, 1.21
1001972, 10365, 1, 3.27, 0.82
1001973, 10365, 11, 4.19, 0.7
1001974, 10365, 35, 1.11, 0.43
1001975, 10365, 41, 4.74, 1.01
1001976, 10365, 46, 6.46, 1.62
1001977, 10366, 21, 1.06, 0.71
1001978, 10366, 1, 1.31, 0.33
1001979, 10366, 51, 6.14, 0.41
1001980, 10366, 18, 1.79, 0.9
1001981, 10366, 17, 2.98, 0.65
1001982, 10366, 29, 5.46, 1.37
1001983, 10367, 55, 1.97, 0.68
1001984, 10367, 30, 0.95, 0.32
1001985, 10368, 51, 13.04, 0.87
1001986, 10369, 17, 6.19, 1.35
1001987, 10369, 46, 4.06, 1.02
1001988, 10369, 23, 8.15, 1.06
1001989, 10369, 37, 0.71, 0.91
1001990, 10370, 24, 1.63, 0.41
1001991, 10370, 39, 22.08, 1.7
1001992, 10370, 15, 2.39, 0.48
1001993, 10370, 9, 6.1, 1.02
1001994, 10370, 40, 1.08, 0.42
1001995, 10370, 15, 7.63, 1.53
1001996, 10370, 41, 5.82, 1.24
1001997, 10370, 17, 4.68, 1.02
1001998, 10371, 11, 5.27, 0.88
